Entrez,Gene,VEGAS_AD1,VEGAS_AD2,Tribe-DO-Status,AD1-NetWAS-RankSum,AD2-NetWAS-RankSum
6235.0,RPS29,0.346,0.523,0.0,14609017.5,11240428.5
10555.0,AGPAT2,0.917,0.734,0.0,15773865.5,7730462.5
26054.0,SENP6,0.664,0.385,0.0,12253493.5,3898938.0
85236.0,HIST1H2BK,0.162,0.3,0.0,15855653.0,10484919.5
55193.0,PBRM1,0.953,0.219,0.0,14233723.0,1292189.5
55159.0,RFWD3,0.333,0.363,0.0,15556670.5,3725883.0
55308.0,DDX19A,0.441,0.461,0.0,14166726.0,12862585.5
57127.0,RHBG,0.675,0.909,0.0,14760702.0,5587529.0
586.0,BCAT1,0.181,0.987,0.0,13429055.5,9202471.0
55958.0,KLHL9,0.977,0.436,0.0,15824314.0,10253244.0
57580.0,PREX1,0.81,0.179,0.0,14242376.0,11159429.0
85406.0,DNAJC14,0.05118,0.927,0.0,15094941.0,6959414.5
7083.0,TK1,0.134,0.414,0.0,15009910.5,7154019.5
57536.0,KIAA1328,0.218,0.407,0.0,15589736.0,8314785.5
221908.0,C7orf47,0.753,0.05702,0.0,15157792.0,12210897.0
2956.0,MSH6,0.78,0.89,0.0,13222060.5,1516720.5
10956.0,OS9,0.18,0.316,0.0,14220675.5,12811414.5
55914.0,ERBB2IP,0.301,0.103,0.0,8251041.0,561927.5
5360.0,PLTP,0.377,0.235,0.0,13903811.0,13142322.5
9693.0,RAPGEF2,0.147,0.679,0.0,14383324.0,6066896.0
49.0,ACR,0.495,0.286,0.0,14136222.5,10463241.0
84864.0,MINA,0.917,0.893,0.0,15130545.0,10544112.0
255743.0,NPNT,0.192,0.252,0.0,15249848.0,15829693.0
151195.0,CCNYL1,0.418,0.691,0.0,14265625.0,5475831.0
1739.0,DLG1,0.03682,0.183,0.0,15646869.0,1364142.0
23033.0,DOPEY1,0.148,0.633,0.0,15439617.0,2753397.5
10169.0,SERF2,0.372,0.121,0.0,11096735.5,1149874.0
3690.0,ITGB3,0.821,0.584,0.0,14378963.0,2617202.5
55900.0,ZNF302,0.761,0.453,0.0,13198418.5,816101.5
9527.0,GOSR1,0.404,0.502,0.0,15235575.0,1055444.0
79937.0,CNTNAP3,0.02839,0.113,0.0,15132210.5,5721030.5
9138.0,ARHGEF1,0.09152,0.194,0.0,15188669.0,14181630.0
10652.0,YKT6,0.556,0.987,0.0,14872376.0,5710924.5
143279.0,HECTD2,0.685,0.728,0.0,13834551.0,3565102.5
7568.0,ZNF20,0.606,0.939,0.0,15406481.0,10163130.5
3837.0,KPNB1,0.788,0.129,0.0,13396515.0,7015544.5
23023.0,TMCC1,0.36,0.742,0.0,15096805.0,1635344.0
56270.0,WDR45L,0.736,0.662,0.0,13442717.5,7698492.0
51285.0,RASL12,0.565,0.437,0.0,15241371.5,11387029.0
122011.0,CSNK1A1L,0.211,0.267,0.0,15539026.5,7238298.5
3420.0,IDH3B,0.0451,0.338,0.0,12108485.0,6576668.5
10478.0,SLC25A17,0.495,0.446,0.0,15309131.5,8753463.5
3098.0,HK1,0.69,0.786,0.0,15370126.5,3055949.0
83607.0,AMMECR1L,0.162,0.04726,0.0,15274026.5,5737282.5
58476.0,TP53INP2,0.388,0.929,0.0,15789560.0,8782827.5
84455.0,EFCAB7,0.869,0.995,0.0,13981655.0,14912479.0
2967.0,GTF2H3,0.313,0.06302,0.0,15210284.0,6974647.5
5902.0,RANBP1,0.851,0.733,0.0,15191756.0,7920408.5
9874.0,TLK1,0.197,0.627,0.0,12165148.0,5330424.5
204851.0,HIPK1,0.615,0.307,0.0,14550208.5,728478.0
11249.0,NXPH2,0.799,0.979,0.0,15065667.5,8760613.5
5004.0,ORM1,0.585,0.591,0.0,13256314.5,11978986.0
6004.0,RGS16,0.585,0.14,0.0,13100610.5,7308614.0
57157.0,PHTF2,0.54,0.968,0.0,15856854.5,2821241.5
55100.0,WDR70,0.631,0.175,0.0,14694818.0,7412946.5
10472.0,ZNF238,0.183,0.96,0.0,15414172.5,1411070.0
115294.0,PCMTD1,0.996,0.183,0.0,11074270.5,11939821.5
3725.0,JUN,0.243,0.01506,0.0,13440651.5,1125589.5
83482.0,SCRT1,0.817,0.05052,0.0,15035174.0,8979111.5
165904.0,XIRP1,0.641,0.51,0.0,14875633.5,12020801.0
6194.0,RPS6,0.208,0.558,0.0,9877422.0,10105156.0
4162.0,MCAM,0.68,0.973,0.0,15485171.5,7035895.5
79650.0,C16orf57,0.164,0.125,0.0,14619426.0,4548790.5
80863.0,PRRT1,0.537,0.962,0.0,14226705.5,4136282.5
1000.0,CDH2,0.106,0.551,0.0,14455093.5,84183.0
66035.0,SLC2A11,0.24,0.441,0.0,15504832.0,11760325.5
158.0,ADSL,0.392,0.05751,0.0,13233235.5,3194517.0
6059.0,ABCE1,0.07435,0.694,0.0,15503439.5,2270209.0
10550.0,ARL6IP5,0.545,0.892,0.0,11842854.5,1730822.5
56126.0,PCDHB10,0.134,0.06714,0.0,15626488.0,9845423.0
3651.0,PDX1,0.92,0.836,0.0,14786092.0,7105725.5
9238.0,TBRG4,0.545,0.509,0.0,15594333.0,9289093.5
25926.0,NOL11,0.871,0.509,0.0,13009828.0,1724393.5
57451.0,ODZ2,0.488,0.566,0.0,15504573.5,13672470.5
10435.0,CDC42EP2,0.516,0.288,0.0,13823172.5,15283261.0
1398.0,CRK,0.508,0.876,0.0,15735653.0,546925.5
3625.0,INHBB,0.05675,0.07811,0.0,15521480.0,3665781.0
80183.0,C13orf18,0.277,0.944,0.0,14841760.5,6826119.5
22843.0,PPM1E,0.29,0.03262,0.0,16054276.5,8372881.5
10651.0,MTX2,0.737,0.799,0.0,16006873.5,10203520.5
23203.0,PMPCA,0.313,0.02329,0.0,12828618.5,1510999.5
51439.0,FAM8A1,0.592,0.282,0.0,15966132.5,5167159.0
51351.0,ZNF117,0.00995,0.383,0.0,11009971.5,5020077.5
119467.0,CLRN3,0.08557,0.842,0.0,15333819.5,2932017.5
4850.0,CNOT4,0.539,0.265,0.0,12628487.0,1400008.0
5569.0,PKIA,0.597,0.899,0.0,11313442.5,5515231.5
55327.0,LIN7C,0.726,0.289,0.0,14843118.0,14205053.5
56242.0,ZNF253,0.364,0.445,0.0,15595252.0,14963258.5
84918.0,LRP11,0.531,0.74,0.0,15269735.0,11413955.5
7040.0,TGFB1,0.866,0.4,0.0,14446533.5,10084379.0
9841.0,ZBTB24,0.384,0.231,0.0,15186107.5,3917033.5
659.0,BMPR2,0.325,0.822,0.0,15120482.5,14677480.5
23122.0,CLASP2,0.427,0.228,0.0,15161646.5,8143180.0
2016.0,EMX1,0.02202,0.425,0.0,14915791.0,5358891.5
83890.0,SPATA9,0.397,0.182,0.0,15648904.0,3836241.0
54504.0,CPVL,0.786,0.811,0.0,15221166.5,14075432.0
51650.0,MRPS33,0.825,0.78,0.0,12138885.0,2371500.0
79605.0,PGBD5,0.492,0.721,0.0,15244802.0,14650989.0
140576.0,S100A16,0.142,0.897,0.0,15400153.0,14537366.0
6780.0,STAU1,0.158,0.0552,0.0,11502052.5,8759831.0
153020.0,RASGEF1B,0.22,0.853,0.0,14609740.0,5191162.0
3614.0,IMPDH1,0.824,0.449,0.0,15456531.0,11798345.5
5078.0,PAX4,0.535,0.189,0.0,14302531.0,1411052.0
2186.0,BPTF,0.897,0.298,0.0,9910573.5,770132.5
60370.0,AVPI1,0.975,0.377,0.0,11135476.0,13358839.0
9177.0,HTR3B,0.849,0.46,0.0,15539697.5,4524265.5
2853.0,GPR31,0.364,0.443,0.0,15405509.5,12299906.5
22920.0,KIFAP3,0.946,0.903,0.0,12599482.0,11961053.5
27242.0,TNFRSF21,0.475,0.03806,0.0,15606549.5,7009916.0
11104.0,KATNA1,0.367,0.263,0.0,13526757.5,12940038.5
9927.0,MFN2,0.81,0.767,0.0,15497633.0,5155986.0
64432.0,MRPS25,0.29,0.375,0.0,15320666.0,12588025.0
10898.0,CPSF4,0.658,0.25,0.0,14482258.0,6037417.0
3036.0,HAS1,0.76,0.224,0.0,14483395.0,6439671.0
6358.0,CCL14,0.19,0.393,0.0,14572923.5,9794109.5
3189.0,HNRNPH3,0.101,0.0174,0.0,14624122.0,2945663.5
8886.0,DDX18,0.636,0.179,0.0,15757482.5,10661297.5
28976.0,ACAD9,0.289,0.48,0.0,15866133.5,12925856.0
23022.0,PALLD,0.724,0.175,0.0,15036174.0,131659.5
81605.0,URM1,0.72,0.244,0.0,15299811.5,2042691.5
7295.0,TXN,0.615,0.155,0.0,14156992.0,262485.5
57824.0,HMHB1,0.133,0.46,0.0,15390420.0,14059145.0
5108.0,PCM1,0.197,0.4,0.0,15084722.5,5024935.0
10541.0,ANP32B,0.187,0.614,0.0,12444939.0,2298783.0
404550.0,C16orf74,0.914,0.549,0.0,14708385.5,7849540.5
4439.0,MSH5,0.898,0.618,0.0,15627556.0,9172543.5
3889.0,KRT83,0.663,0.787,0.0,14832559.0,10535475.0
171177.0,RHOV,0.38,0.363,0.0,15689740.0,12425886.0
138050.0,HGSNAT,0.715,0.06941,0.0,15547234.5,12273784.0
388585.0,HES5,0.09528,0.911,0.0,14736623.0,5025197.0
928.0,CD9,0.333,0.37,0.0,13650048.5,5427834.5
10052.0,GJC1,0.125,0.743,0.0,15527955.0,8112239.0
126402.0,CCDC105,0.391,0.823,0.0,14912555.0,7840149.0
26524.0,LATS2,0.116,0.153,0.0,15792991.5,6713797.0
4616.0,GADD45B,0.782,0.482,0.0,14640640.5,6020124.5
55017.0,C14orf119,0.157,0.643,0.0,14889659.5,6191129.5
435.0,ASL,0.05133,0.603,0.0,11532094.5,6975319.5
50855.0,PARD6A,0.425,0.03741,0.0,14324676.5,16011744.0
79031.0,PDCL3,0.381,0.995,0.0,15166719.5,11642491.5
256329.0,C11orf35,0.455,0.376,0.0,15624875.0,9295918.0
80329.0,ULBP1,0.997,0.773,0.0,15878207.0,9659965.0
402381.0,SOHLH1,0.314,0.388,0.0,14536943.5,9918141.0
1022.0,CDK7,0.412,0.766,0.0,11672436.0,15050476.5
375287.0,RBM43,0.523,0.199,0.0,15534876.0,9341951.5
57524.0,CASKIN1,0.35,0.804,0.0,14589162.0,15597757.5
5939.0,RBMS2,0.753,0.942,0.0,14995580.0,14707024.5
84629.0,TNRC18,0.834,0.283,0.0,14473002.0,6055328.0
51637.0,C14orf166,0.519,0.389,0.0,12460389.5,2124768.5
2891.0,GRIA2,0.487,0.897,0.0,15100475.5,13840398.5
23524.0,SRRM2,0.312,0.01222,0.0,10675580.0,14728240.5
10924.0,SMPDL3A,0.395,0.245,0.0,14102181.0,6987762.5
132014.0,IL17RE,0.59,0.476,0.0,14854477.5,8332226.5
2950.0,GSTP1,0.991,0.00953,0.0,14864587.0,5284224.0
133022.0,TRAM1L1,0.989,0.00675,0.0,14712695.0,10332645.0
4437.0,MSH3,0.927,0.00805,0.0,14859782.0,8517645.5
1995.0,ELAVL3,0.373,0.383,0.0,11679824.0,13626864.0
8675.0,STX16,0.925,0.246,0.0,9403237.5,14796087.5
4774.0,NFIA,0.378,0.885,0.0,14213441.0,10753166.0
1026.0,CDKN1A,0.445,0.269,0.0,13967101.0,2357819.5
84274.0,COQ5,0.296,0.709,0.0,13743689.5,12098078.5
89766.0,UMODL1,0.975,0.91,0.0,14129195.5,9751631.0
80031.0,SEMA6D,0.291,0.929,0.0,14396702.0,766875.0
4794.0,NFKBIE,0.479,0.74,0.0,13837232.0,15843402.0
4217.0,MAP3K5,0.389,0.0784,0.0,14545882.0,545190.5
64746.0,ACBD3,0.966,0.823,0.0,15790177.5,11165385.0
54964.0,C1orf56,0.191,0.664,0.0,13231866.0,6413750.5
976.0,CD97,0.469,0.277,0.0,15207356.0,12098973.0
27436.0,EML4,0.03536,0.877,0.0,14193897.5,7350376.0
409.0,ARRB2,0.791,0.651,0.0,13953173.5,7918567.5
283927.0,NUDT7,0.112,0.53,0.0,14961930.0,9980160.0
344.0,APOC2,0.0062,0.02192,0.0,14448297.0,12403090.0
27147.0,DENND2A,0.451,0.861,0.0,14171712.5,4469418.0
51542.0,VPS54,0.621,0.747,0.0,13377405.0,5348184.0
56897.0,WRNIP1,0.763,0.862,0.0,15370322.0,3371536.5
3434.0,IFIT1,0.768,0.88,0.0,15204120.0,13953497.0
64318.0,NOC3L,0.574,0.264,0.0,14230095.5,2680024.0
80185.0,C8orf41,0.766,0.311,0.0,15430549.5,7539198.5
56478.0,EIF4ENIF1,0.4,0.775,0.0,15010644.5,6229530.5
5025.0,P2RX4,0.152,0.793,0.0,14385529.0,14977617.5
56907.0,SPIRE1,0.949,0.939,0.0,13575470.0,2689461.0
401944.0,LDLRAD2,0.921,0.764,0.0,15377895.5,11371396.5
26140.0,TTLL3,0.698,0.378,0.0,14299177.5,4457145.5
7015.0,TERT,0.273,0.267,0.0,14830683.5,8198080.0
1211.0,CLTA,0.151,0.05687,0.0,13050193.0,612670.0
90355.0,C5orf30,0.488,0.347,0.0,15368425.5,9359663.5
79673.0,ZNF329,0.02853,0.218,0.0,14284252.5,7350951.0
55721.0,IQCC,0.966,0.297,0.0,15622823.5,13674372.5
27065.0,D4S234E,0.139,0.954,0.0,15178936.0,13742923.5
1675.0,CFD,0.954,0.168,0.0,15097695.5,8822424.5
9936.0,CD302,0.102,0.642,0.0,10372485.0,13404856.5
79080.0,CCDC86,0.151,0.08479,0.0,15363555.5,16169289.5
1053.0,CEBPE,0.221,0.751,0.0,13235919.0,9650308.5
324.0,APC,0.568,0.907,0.0,14657558.0,6614999.0
5045.0,FURIN,0.974,0.253,0.0,15009536.5,1606680.5
10493.0,VAT1,0.75,0.04418,0.0,13546498.5,8778870.5
23473.0,CAPN7,0.993,0.907,0.0,11726957.0,15968213.0
3304.0,HSPA1B,0.828,0.449,0.0,15856956.0,5169944.0
51659.0,GINS2,0.857,0.537,0.0,14691430.5,3995189.5
8884.0,SLC5A6,0.278,0.496,0.0,14195463.0,2641878.0
59274.0,MESDC1,0.725,0.361,0.0,14991372.5,11274536.0
2014.0,EMP3,0.592,0.08357,0.0,13225989.0,12342616.0
51083.0,GAL,0.393,0.08868,0.0,15790322.5,6256130.5
26355.0,FAM162A,0.512,0.372,0.0,14380788.5,6116701.0
378.0,ARF4,0.828,0.635,0.0,14265949.5,1551560.0
121260.0,SLC15A4,0.341,0.835,0.0,12536728.0,5769279.0
353497.0,POLN,0.752,0.945,0.0,14041048.0,5273556.0
114132.0,SIGLEC11,0.349,0.452,0.0,14374771.5,8403325.0
10885.0,WDR3,0.233,0.261,0.0,14287325.5,3398468.5
28316.0,CDH20,0.688,0.501,0.0,15508779.0,9913765.5
56656.0,OR2S2,0.974,0.407,0.0,14263180.0,5984346.5
629.0,CFB,0.801,0.425,0.0,15067822.0,1428609.0
375743.0,PTAR1,0.861,0.354,0.0,14198957.0,3343335.0
9586.0,CREB5,0.919,0.33,0.0,12707780.5,7238625.5
54206.0,ERRFI1,0.491,0.946,0.0,10473839.5,3137977.0
51247.0,PAIP2,0.364,0.98,0.0,15943689.5,5663384.5
1050.0,CEBPA,0.808,0.09102,0.0,15087742.5,11187905.5
24147.0,FJX1,0.157,0.182,0.0,14827549.5,12797537.5
8470.0,SORBS2,0.943,0.673,0.0,11404042.5,12599786.5
8803.0,SUCLA2,0.225,0.216,0.0,12257961.5,8344188.5
56114.0,PCDHGA1,0.03639,0.747,0.0,13592030.5,5001100.5
10400.0,PEMT,0.208,0.81,0.0,13978816.0,10844715.0
22832.0,KIAA1009,0.388,0.368,0.0,13700628.5,6147388.5
864.0,RUNX3,0.921,0.822,0.0,12794603.0,5043959.5
57209.0,ZNF248,0.795,0.02877,0.0,13025029.5,4730609.5
83461.0,CDCA3,0.411,0.781,0.0,14117841.0,11307922.0
285966.0,FAM115C,0.813,0.02865,0.0,15547506.5,11737079.5
25948.0,KBTBD2,0.592,0.499,0.0,14452237.5,524297.5
1844.0,DUSP2,0.07364,0.186,0.0,15055072.5,10076769.5
2939.0,GSTA2,0.383,0.588,0.0,14388266.5,8138054.0
1834.0,DSPP,0.941,0.144,0.0,15533281.5,12675048.0
26985.0,AP3M1,0.06678,0.484,0.0,16119278.0,1066238.0
403313.0,PPAPDC2,0.91,0.494,0.0,15574797.0,3148049.5
84561.0,SLC12A8,0.164,0.747,0.0,14995356.5,3112716.5
150572.0,SMYD1,0.813,0.943,0.0,15409228.5,9109889.0
64682.0,ANAPC1,0.245,0.291,0.0,15436654.5,3961049.5
7644.0,ZNF91,0.775,0.922,0.0,14596879.0,10542430.0
23521.0,RPL13A,0.903,0.946,0.0,12379705.0,3016269.5
5877.0,RABIF,0.908,0.168,0.0,14927751.0,7784588.5
128826.0,C20orf166,0.746,0.907,0.0,14163131.0,10864599.5
79883.0,PODNL1,0.714,0.484,0.0,14955437.0,12546677.0
91.0,ACVR1B,0.167,0.823,0.0,15990338.0,6984650.5
376497.0,SLC27A1,0.09685,0.653,0.0,13736376.0,13957645.5
23360.0,FNBP4,0.516,0.641,0.0,15265052.0,8776430.5
3265.0,HRAS,0.494,0.421,0.0,12131556.0,5506283.0
7587.0,ZNF37A,0.931,0.108,0.0,14363132.0,8628719.5
83698.0,CALN1,0.631,0.181,0.0,15335814.5,7685176.0
126370.0,OR1I1,0.487,0.667,0.0,15117567.5,10334605.0
57475.0,PLEKHH1,0.303,0.481,0.0,14193612.5,12677407.5
55177.0,FAM82A2,0.08774,0.265,0.0,14022783.5,112790.0
55339.0,WDR33,0.0789,0.01176,0.0,13571716.0,8439477.5
829.0,CAPZA1,0.948,0.863,0.0,12829069.5,14302361.0
155368.0,WBSCR27,0.566,0.415,0.0,14898285.0,13683935.5
81469.0,OR2G3,0.264,0.412,0.0,15209863.5,7078855.5
4092.0,SMAD7,0.672,0.448,0.0,15227464.5,2440855.0
65122.0,PRAMEF2,0.138,0.47,0.0,13570723.0,14089421.5
150962.0,PUS10,0.493,0.488,0.0,14678831.0,9533173.5
7159.0,TP53BP2,0.309,0.291,0.0,12069874.0,3108456.0
7336.0,UBE2V2,0.37,0.539,0.0,11288448.5,3748199.5
79848.0,CSPP1,0.211,0.76,0.0,13662527.0,1912583.0
653361.0,NCF1,0.693,0.523,0.0,13165507.0,13263968.0
5578.0,PRKCA,0.534,0.904,0.0,12233277.0,10496462.5
6649.0,SOD3,0.363,0.715,0.0,14648957.0,6338836.5
140881.0,DEFB129,0.173,0.03503,0.0,15744870.5,8598512.5
55253.0,TYW1,0.224,0.852,0.0,13739850.0,2461424.0
3990.0,LIPC,0.787,0.91,0.0,15675151.5,10921935.5
151613.0,TTC14,0.07765,0.801,0.0,14908366.5,2426408.0
10137.0,RBM12,0.855,0.639,0.0,12866312.5,13452998.5
1601.0,DAB2,0.83,0.206,0.0,13956536.0,2797333.5
53938.0,PPIL3,0.04902,0.741,0.0,15702886.5,12357847.5
54802.0,TRIT1,0.317,0.199,0.0,13675690.5,3178033.0
80006.0,C5orf44,0.243,0.372,0.0,15438533.0,5703676.5
1019.0,CDK4,0.181,0.648,0.0,13648448.5,1579958.5
23732.0,C9orf4,0.986,0.389,0.0,14394319.0,9679467.0
6903.0,TBCC,0.713,0.388,0.0,15424625.5,13925953.5
390275.0,OR8A1,0.657,0.106,0.0,14429898.0,5153104.5
6382.0,SDC1,0.463,0.696,0.0,13268329.5,8638860.0
3182.0,HNRNPAB,0.08343,0.437,0.0,15190851.0,9029408.0
148113.0,CILP2,0.472,0.571,0.0,13027975.0,5807175.5
10120.0,ACTR1B,0.348,0.9,0.0,12707883.0,4272847.5
6741.0,SSB,0.403,0.09077,0.0,12442695.5,9442415.5
121340.0,SP7,0.415,0.01804,0.0,15412602.5,9964465.0
140465.0,MYL6B,0.101,0.616,0.0,15481764.0,12480339.0
221188.0,GPR114,0.841,0.972,0.0,14888457.0,13767488.5
25941.0,C18orf10,0.06596,0.135,0.0,14193447.5,11142728.5
2997.0,GYS1,0.58,0.472,0.0,14593419.5,2915492.5
259236.0,TMIE,0.76,0.263,0.0,15352727.0,7936134.5
2327.0,FMO2,0.0245,0.935,0.0,15521110.0,6432145.5
150365.0,MEI1,0.388,0.518,0.0,15165469.0,14758941.5
51202.0,DDX47,0.674,0.261,0.0,13608547.0,1375272.0
22796.0,COG2,0.502,0.921,0.0,8922227.5,10001324.0
6018.0,RLF,0.579,0.874,0.0,12977807.5,10864165.5
6755.0,SSTR5,0.512,0.288,0.0,14536374.0,15701345.0
51155.0,HN1,0.145,0.326,0.0,15742659.0,10500807.5
55840.0,EAF2,0.759,0.147,0.0,15314422.0,10287368.0
7805.0,LAPTM5,0.174,0.543,0.0,13874694.5,5452328.0
136227.0,EMID2,0.02984,0.54,0.0,15078275.5,10869087.5
221154.0,EFHA1,0.326,0.813,0.0,11953042.5,3150561.5
29803.0,REPIN1,0.243,0.997,0.0,14829269.5,6340958.5
30837.0,SOCS7,0.02896,0.977,0.0,14910181.0,11813498.0
2653.0,GCSH,0.983,0.557,0.0,12357883.5,15719197.0
377007.0,KLHL30,0.222,0.216,0.0,14981841.0,7654814.0
55082.0,ARGLU1,0.842,0.878,0.0,14873201.0,1279090.5
3761.0,KCNJ4,0.925,0.736,0.0,10378013.0,6688617.0
64779.0,MTHFSD,0.834,0.136,0.0,14046571.5,13670646.5
2843.0,GPR20,0.392,0.157,0.0,10809686.0,7018741.0
9774.0,BCLAF1,0.237,0.00927,0.0,12004862.5,3659676.0
80714.0,PBX4,0.508,0.738,0.0,13959562.0,6259505.0
64216.0,TFB2M,0.109,0.888,0.0,14760379.5,541791.0
10131.0,TRAP1,0.847,0.109,0.0,13344292.0,5722796.5
113622.0,ADPRHL1,0.305,0.288,0.0,14869346.0,13490684.0
166012.0,CHST13,0.722,0.566,0.0,9911689.0,7846507.5
8614.0,STC2,0.573,0.518,0.0,15912463.5,15508861.0
57473.0,ZNF512B,0.879,0.647,0.0,14836339.0,8813325.0
9306.0,SOCS6,0.461,0.964,0.0,15457119.0,6796627.5
80264.0,ZNF430,0.231,0.221,0.0,13423135.0,13835794.0
166863.0,RBM46,0.37,0.651,0.0,14595152.5,12055823.5
57630.0,SH3RF1,0.906,0.000448,0.0,13814989.0,10515191.5
343450.0,KCNT2,0.284,0.251,0.0,14884475.5,6641314.0
5805.0,PTS,0.428,0.258,0.0,10611713.5,5237147.5
81556.0,C15orf44,0.831,0.127,0.0,10891971.0,5628468.0
10163.0,WASF2,0.312,0.149,0.0,15583523.0,12968791.0
11275.0,KLHL2,0.08458,0.643,0.0,13156256.0,3006760.0
157848.0,NKX6-3,0.171,0.797,0.0,15347010.0,13689215.0
5292.0,PIM1,0.198,0.299,0.0,15051023.5,10925871.5
7260.0,TSSC1,0.338,0.03605,0.0,15411575.5,7765880.0
28972.0,SPCS1,0.927,0.257,0.0,9702977.0,27740.0
22918.0,CD93,0.247,0.206,0.0,13693444.5,6131206.5
54811.0,ZNF562,0.203,0.727,0.0,14856811.0,14422441.0
1801.0,DPH1,0.515,0.404,0.0,14733206.5,4929344.5
51499.0,TRIAP1,0.269,0.799,0.0,9194883.5,6644850.5
63973.0,NEUROG2,0.797,0.04958,0.0,15444794.0,6985722.0
3361.0,HTR5A,0.606,0.687,0.0,15761874.5,10154219.5
5203.0,PFDN4,0.07288,0.267,0.0,13804782.5,7343590.5
403.0,ARL3,0.454,0.847,0.0,7987442.0,2727762.5
10607.0,TBL3,0.84,0.498,0.0,12851417.5,13252142.5
474354.0,LRRC18,0.75,0.271,0.0,15023892.0,7847518.5
7267.0,TTC3,0.606,0.633,0.0,14769943.5,8942998.5
386653.0,IL31,0.369,0.0257,0.0,15393039.5,9295503.0
1396.0,CRIP1,0.503,0.823,0.0,12837058.0,8242917.5
246269.0,LACE1,0.907,0.404,0.0,15180995.0,11856440.0
23015.0,GOLGA8A,0.31,0.297,0.0,13178939.5,2551634.0
10558.0,SPTLC1,0.161,0.09359,0.0,12732702.0,1023379.0
10644.0,IGF2BP2,0.112,0.0807,0.0,14674832.5,8325152.0
5144.0,PDE4D,0.87,0.633,0.0,14905715.0,7852313.0
2775.0,GNAO1,0.848,0.833,0.0,13554215.5,4474093.0
57545.0,CC2D2A,0.235,0.621,0.0,13296115.5,6471607.0
10538.0,BATF,0.323,0.42,0.0,15126156.5,12837158.5
3157.0,HMGCS1,0.459,0.727,0.0,14072325.5,2600366.5
85415.0,RHPN2,0.186,0.26,0.0,11602404.5,7633005.5
222068.0,TMED4,0.114,0.06718,0.0,14380998.5,5869363.5
79295.0,OR5H6,0.834,0.168,0.0,15230554.0,8688460.0
2.0,A2M,0.572,0.757,1.0,14727308.0,12173538.5
5892.0,RAD51L3,0.491,0.365,0.0,14101890.0,16056235.0
57586.0,SYT13,0.735,0.277,0.0,14282498.5,5945589.5
55156.0,ARMC1,0.921,0.10137,0.0,15441223.0,3416743.5
801.0,CALM1,0.422,0.441,0.0,13056016.0,578044.5
9956.0,HS3ST2,0.789,0.649,0.0,15423794.5,5308313.0
51267.0,CLEC1A,0.107,0.92,0.0,15675942.5,4723933.0
25896.0,INTS7,0.07985,0.564,0.0,14444185.5,5274489.0
1164.0,CKS2,0.626,0.46,0.0,14063773.0,2153762.0
55669.0,MFN1,0.901,0.751,0.0,10796912.0,6750392.5
5992.0,RFX4,0.484,0.7,0.0,15859298.5,10369602.5
51266.0,CLEC1B,0.643,0.945,0.0,14857447.0,7658706.5
81689.0,ISCA1,0.192,0.465,0.0,12407563.5,1315544.5
23160.0,WDR43,0.08377,0.694,0.0,14577682.5,10650248.0
27085.0,MTBP,0.411,0.692,0.0,15155549.5,9204842.5
2635.0,GBP3,0.226,0.581,0.0,14398474.0,13017142.5
166785.0,MMAA,0.862,0.224,0.0,16042853.0,13092813.0
84935.0,C13orf33,0.09191,0.05895,0.0,14197821.0,3813895.5
7784.0,ZP3,0.836,0.0514,0.0,14780267.0,12753698.5
1350.0,COX7C,0.785,0.242,0.0,9275266.5,14697847.0
58528.0,RRAGD,0.331,0.612,0.0,13309064.5,3954855.0
5090.0,PBX3,0.283,0.334,0.0,12674082.5,2895539.5
163933.0,FAM43B,0.576,0.697,0.0,14797489.5,8381084.0
57094.0,CPA6,0.474,0.793,0.0,14235748.0,12633628.0
79753.0,SNIP1,0.95,0.581,0.0,13564904.0,13479080.0
126003.0,TRAPPC5,0.984,0.677,0.0,13815436.5,6047339.0
23731.0,C9orf5,0.965,0.686,0.0,13046206.5,12359156.0
9205.0,ZMYM5,0.146,0.526,0.0,13291939.5,9975263.5
127540.0,HMGB4,0.183,0.561,0.0,15433186.5,7572269.0
64921.0,CASD1,0.956,0.261,0.0,15926434.0,5959602.5
728294.0,D2HGDH,0.75,0.129,0.0,12434938.0,13971939.5
23186.0,RCOR1,0.264,0.149,0.0,15700077.5,15688593.5
55013.0,CCDC109B,0.663,0.626,0.0,12871088.5,4624872.5
144347.0,FAM101A,0.07155,0.581,0.0,12333646.0,11967879.0
84942.0,WDR73,0.177,0.04882,0.0,15121162.0,8964230.5
2769.0,GNA15,0.07826,0.589,0.0,14467720.5,10971054.5
51074.0,APIP,0.892,0.449,0.0,14662033.0,1449913.0
7170.0,TPM3,0.767,0.939,0.0,14219565.0,7133604.5
8742.0,TNFSF12,0.102,0.02783,0.0,15209756.0,12786073.5
57520.0,HECW2,0.958,0.543,0.0,14103378.5,1769517.0
1836.0,SLC26A2,0.482,0.653,0.0,14031501.0,11810886.5
3030.0,HADHA,0.269,0.55,0.0,13722996.5,14503057.5
146923.0,RUNDC1,0.567,0.0133,0.0,14192535.5,2203407.0
27148.0,STK36,0.514,0.151,0.0,12617329.0,13516168.5
202865.0,C7orf33,0.247,0.79,0.0,15240272.0,10503371.0
56852.0,RAD18,0.08629,0.271,0.0,15189610.0,4487981.0
64211.0,LHX5,0.286,0.39,0.0,14481884.5,6221008.5
